event_id,place_id,title,start_date,end_date,source_url,raw_description,ai_tags
479,28,뮤지컬 타키포오 ［몬스터 전쟁의 서막 ; 더 좀비］ - 용인,2026-08-29,2026-08-30,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008949,[인터파크 예매 랭킹 39위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.6%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
480,28,리얼공룡쇼 〈다이노〉 - 안산,2026-08-08,2026-08-08,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009285,[인터파크 예매 랭킹 39위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.6%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
481,28,2026 가족퍼포먼스쇼 〈아쿠아쇼 - 바닷속버블왕국〉 - 성남,2026-07-24,2026-07-26,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007618,[인터파크 예매 랭킹 39위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.6%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
482,28,도깨비 방망이,2026-08-01,2026-08-01,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009234,[인터파크 예매 랭킹 39위] 가족/어린이/아동 | 관람료: 1 | 예매율: 0.6%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
483,28,공룡 대발이 안전 어드벤처 - 현대백화점 킨텍스점,2026-07-10,2026-08-02,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26009735,[인터파크 예매 랭킹 39위] 가족/어린이/아동 | 관람료: 1 | 예매율: 0.6%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
484,28,무예뮤지컬 〈1790〉 - 수원,2026-08-08,2026-08-29,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008940,[인터파크 예매 랭킹 39위] 가족/어린이/아동 | 관람료: 1 | 예매율: 0.6%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
485,28,쇼뮤지컬 〈프린세스 캐치! 티니핑〉 - 천안,2026-08-15,2026-08-16,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26008327,[인터파크 예매 랭킹 46위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.5%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
486,28,뮤지컬 헬로카봇 〈카봇크루가 되어줘!〉 - 하남,2026-09-12,2026-09-13,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010137,[인터파크 예매 랭킹 46위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.5%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
487,28,뮤지컬 집사TV 시즌 2 Part.2 : 〈대저택 끝 없는 문〉 - 대전,2026-09-12,2026-09-13,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010229,[인터파크 예매 랭킹 46위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.5%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
488,28,뮤지컬 〈AI세계에서 살아남기〉 - 서울숲,2026-07-28,2026-12-31,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26007627,[인터파크 예매 랭킹 46위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.5%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
489,28,음악극 〈시인의 사랑〉,2026-08-13,2026-08-14,https://tickets.interpark.com//ticket.interpark.com/Tiki/Main/TiKiGoodsinfo.asp?GoodsCode=26010091,[인터파크 예매 랭킹 46위] 가족/어린이/아동 | 관람료: 2 | 예매율: 0.5%,family:0.5;couple:0.6;single:0.6;가족/어린이/아동;인터파크실시간
490,28,티켓링크 단독: 2026 캐치! 티니핑 어린이 페스티벌 - 성남,2026-08-01,2026-08-15,https://www.ticketlink.co.kr,"[티켓링크 예매] 가족/어린이 | 가격: 35,000원 ~ 60,000원",family:1.0;baby:1.0;티니핑;티켓링크단독
491,28,티켓링크 예매: 2026 부천 썸머 파크 락 페스티벌,2026-08-14,2026-08-15,https://www.ticketlink.co.kr,[티켓링크 예매] 콘서트/페스티벌 | 가격: 무료입장,single:1.0;couple:0.9;락페스티벌;티켓링크예매
492,45,[인스타 핫플] #아이와가볼만한곳 - 서울어린이대공원 & 상상나라,2026-07-26,2026-10-24,https://www.instagram.com,"📸 잔디밭 동물원 무료입장과 어린이 상상나라 체험관 강추 | 언급량: 482,000개 | 트렌딩 점수: 96.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;서울;인스타100핫플
493,2,[인스타 핫플] #주말팝업스토어 - 성수동 에스팩토리 팝업스토어 거리,2026-07-26,2026-10-24,https://www.instagram.com,"📸 주말 줄서서 들어가는 신상 브랜드 팝업스토어 성지 | 언급량: 185,000개 | 트렌딩 점수: 98.2점",family:0.9;couple:0.9;single:0.8;#주말팝업스토어;서울;인스타100핫플
494,2,[인스타 핫플] #성수동핫플 - 성수동 연무장길 & 디저트 카페거리,2026-07-26,2026-10-24,https://www.instagram.com,"📸 인스타 감성 뿜뿜 감성 베이커리와 편집샵 거리 | 언급량: 620,000개 | 트렌딩 점수: 99.0점",family:0.9;couple:0.9;single:0.8;#성수동핫플;서울;인스타100핫플
495,45,[인스타 핫플] #아기랑가평 - 가평 베키키즈풀빌라 & 아침고요수목원,2026-07-26,2026-09-24,https://www.instagram.com,"📸 아기랑 가평 키즈풀빌라 온수풀에서 힐링하고 온 1박2일 가족여행 기록 #아기랑가평 | 📊 언급량: 94,000개 | 트렌딩 점수: 94.8점 ([TRENDING] 인스타 핫플)",family:1.0;baby:1.0;아기랑가평;키즈풀빌라
496,1,[인스타 핫플] #서울주말데이트 - 여의도 한강공원 피크닉 & 무지개분수,2026-07-26,2026-10-24,https://www.instagram.com,"📸 여름밤 강바람 맞으며 즐기는 피크닉 텐트 데이트 | 언급량: 340,000개 | 트렌딩 점수: 97.4점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
497,14,[인스타 핫플] #아이와가볼만한곳 - 잠실 롯데월드 아쿠아리움,2026-07-26,2026-10-24,https://www.instagram.com,"📸 수중터널과 벨루가가 너무 인상적인 아이와 주말 필수 코스 | 언급량: 520,000개 | 트렌딩 점수: 98.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;서울;인스타100핫플
498,76,[인스타 핫플] #아이와가볼만한곳 - 용인 에버랜드 & 판다월드,2026-07-26,2026-10-24,https://www.instagram.com,"📸 푸바오 바오패밀리 보고 사파리 월드 투어하는 주말 나들이 | 언급량: 1,250,000개 | 트렌딩 점수: 99.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
499,28,[인스타 핫플] #아이와가볼만한곳 - 국립과천과학관 & 공룡동산,2026-07-26,2026-10-24,https://www.instagram.com,"📸 실내 대형 공룡 전시관과 우주체험관이 아이들에게 최고 | 언급량: 290,000개 | 트렌딩 점수: 95.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
500,7,[인스타 핫플] #아이와가볼만한곳 - 수원 스타필드 챔피언더블랙벨트,2026-07-26,2026-10-24,https://www.instagram.com,"📸 국내 최대규모 실내 익스트림 키즈 파크 방문 후기 | 언급량: 175,000개 | 트렌딩 점수: 97.2점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
501,28,[인스타 핫플] #아이와가볼만한곳 - 킨텍스 상상체험 키즈월드,2026-07-26,2026-10-24,https://www.instagram.com,"📸 에어바운스와 실내 썰매장이 완비된 실내 대형 어린이 천국 | 언급량: 210,000개 | 트렌딩 점수: 96.0점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
502,75,[인스타 핫플] #아이와가볼만한곳 - 성남 탄천 야외 물놀이장,2026-07-26,2026-10-24,https://www.instagram.com,"📸 성남시 무료 운영 야외 물놀이장과 맘스 힐링 존 | 언급량: 88,000개 | 트렌딩 점수: 93.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
503,28,[인스타 핫플] #아이와가볼만한곳 - 동탄 뽀로로파크 & 테마파크,2026-07-26,2026-10-24,https://www.instagram.com,"📸 뽀로로 공연과 싱어롱쇼가 함께하는 캐릭터 테마파크 | 언급량: 142,000개 | 트렌딩 점수: 95.0점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
504,28,[인스타 핫플] #아이와가볼만한곳 - 파주 헤이리 예술마을 키즈존,2026-07-26,2026-10-24,https://www.instagram.com,"📸 토이박물관과 아동 체험 공방이 가득한 문화 예술 거리 | 언급량: 310,000개 | 트렌딩 점수: 94.2점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
505,28,[인스타 핫플] #아이와가볼만한곳 - 남양주 코코몽 팜빌리지,2026-07-26,2026-10-24,https://www.instagram.com,"📸 유기농 농장 체험과 헛간 놀이터가 아기에게 딱이에요 | 언급량: 95,000개 | 트렌딩 점수: 92.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
506,28,[인스타 핫플] #아이와가볼만한곳 - 포천 어메이징파크 & 숲속체험,2026-07-26,2026-10-24,https://www.instagram.com,"📸 대형 톱니바퀴와 숲속 구름다리 히든 파크 | 언급량: 76,000개 | 트렌딩 점수: 93.1점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
507,28,[인스타 핫플] #아이와가볼만한곳 - 양평 양떼목장 & 동물체험,2026-07-26,2026-10-24,https://www.instagram.com,"📸 건초 먹이주기 체험과 아기양들이 반겨주는 푸른 목장 | 언급량: 165,000개 | 트렌딩 점수: 96.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
508,28,[인스타 핫플] #아이와가볼만한곳 - 곤지암 곤지암리조트 루지 360,2026-07-26,2026-10-24,https://www.instagram.com,"📸 아이와 함께 탑승 가능한 숲속 신나는 루지 트랙 | 언급량: 130,000개 | 트렌딩 점수: 95.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
509,28,[인스타 핫플] #아이와가볼만한곳 - 시흥 갯골생태공원 흔들전망대,2026-07-26,2026-10-24,https://www.instagram.com,"📸 갯골 억새밭과 전기차 타고 도는 드넓은 공원 | 언급량: 220,000개 | 트렌딩 점수: 96.2점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
510,28,[인스타 핫플] #아이와가볼만한곳 - 안산 대부도 바다향기테마파크,2026-07-26,2026-10-24,https://www.instagram.com,"📸 풍차와 메타세쿼이아 길 전동바이크 타고 누비기 | 언급량: 180,000개 | 트렌딩 점수: 94.7점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
511,28,[인스타 핫플] #아이와가볼만한곳 - 김포 라베니체 금빛수로 문보트,2026-07-26,2026-10-24,https://www.instagram.com,"📸 한국의 베네치아 수로에서 초승달 모양 문보트 탑승 | 언급량: 250,000개 | 트렌딩 점수: 97.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
512,28,[인스타 핫플] #아이와가볼만한곳 - 이천 공룡수목원 & 곤충박물관,2026-07-26,2026-10-24,https://www.instagram.com,"📸 움직이는 대형 핑키 공룡들이 숲속에 가득한 수목원 | 언급량: 89,000개 | 트렌딩 점수: 93.9점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
513,28,[인스타 핫플] #아이와가볼만한곳 - 부천 무릉도원수목원 & 수생식물원,2026-07-26,2026-10-24,https://www.instagram.com,"📸 기암절벽 폭포와 테마 정원이 아름다운 부천의 명소 | 언급량: 115,000개 | 트렌딩 점수: 94.0점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
514,28,[인스타 핫플] #아이와가볼만한곳 - 안양 예술공원 & 계곡 놀이터,2026-07-26,2026-10-24,https://www.instagram.com,"📸 시원한 계곡 물놀이와 야외 현대미술 조각품 둘러보기 | 언급량: 145,000개 | 트렌딩 점수: 94.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
515,7,[인스타 핫플] #아이와가볼만한곳 - 하남 스타필드 바운스 트램폴린,2026-07-26,2026-10-24,https://www.instagram.com,"📸 아이들 스트레스 날려버리는 트램폴린 스포츠 파크 | 언급량: 190,000개 | 트렌딩 점수: 95.9점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
516,28,[인스타 핫플] #아이와가볼만한곳 - 의왕 백운호수 테마파크 & 데크길,2026-07-26,2026-10-24,https://www.instagram.com,"📸 호수 위 순환 산책 데크와 백운호수 오리배 모터보트 | 언급량: 160,000개 | 트렌딩 점수: 95.2점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
517,54,[인스타 핫플] #아이와가볼만한곳 - 상암 월드컵공원 평화의공원,2026-07-26,2026-10-24,https://www.instagram.com,"📸 연날리기와 피크닉존이 있는 대형 가족 공원 | 언급량: 280,000개 | 트렌딩 점수: 95.4점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;서울;인스타100핫플
518,39,[인스타 핫플] #아이와가볼만한곳 - 국립중앙박물관 어린이박물관,2026-07-26,2026-10-24,https://www.instagram.com,"📸 손으로 만지는 신라 왕관과 역사 체험이 무료 | 언급량: 340,000개 | 트렌딩 점수: 97.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;서울;인스타100핫플
519,28,[인스타 핫플] #아이와가볼만한곳 - 국립민속박물관 어린이박물관,2026-07-26,2026-10-24,https://www.instagram.com,"📸 전래동화 체험관과 옛날 골목길 전시가 가득 | 언급량: 210,000개 | 트렌딩 점수: 94.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;서울;인스타100핫플
520,28,[인스타 핫플] #아이와가볼만한곳 - 파주 하니랜드 놀이동산,2026-07-26,2026-10-24,https://www.instagram.com,"📸 레트로 감성의 레저공원과 오리배 호수 산책 | 언급량: 68,000개 | 트렌딩 점수: 91.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
521,28,[인스타 핫플] #아이와가볼만한곳 - 평택 소풍정원 캠핑장 & 미로원,2026-07-26,2026-10-24,https://www.instagram.com,"📸 수변 데크길과 수풀 속 나무 미로가 재밌는 공원 | 언급량: 92,000개 | 트렌딩 점수: 93.4점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
522,28,[인스타 핫플] #아이와가볼만한곳 - 과천 서울대공원 동물원 & 리프트,2026-07-26,2026-10-24,https://www.instagram.com,"📸 스카이리프트 타고 관람하는 대한민국 최대 동물원 | 언급량: 780,000개 | 트렌딩 점수: 98.9점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
523,28,[인스타 핫플] #아이와가볼만한곳 - 양평 들꽃수목원 & 체험장,2026-07-26,2026-10-24,https://www.instagram.com,"📸 남한강변에 위치한 야생화 수목원과 곤충박물관 | 언급량: 65,000개 | 트렌딩 점수: 91.2점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
524,76,[인스타 핫플] #아이와가볼만한곳 - 용인 한국민속촌 아동체험,2026-07-26,2026-10-24,https://www.instagram.com,"📸 조선시대 승마 체험 및 옛날 얼음슬러시 맛보기 | 언급량: 550,000개 | 트렌딩 점수: 97.6점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
525,28,[인스타 핫플] #아이와가볼만한곳 - 수원 광교호수공원 신비한 물너미,2026-07-26,2026-10-24,https://www.instagram.com,"📸 국내 최대 수변공원 야경과 분수 물놀이터 | 언급량: 420,000개 | 트렌딩 점수: 97.0점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
526,28,[인스타 핫플] #아이와가볼만한곳 - 가평 쁘띠프랑스 & 피노키오마을,2026-07-26,2026-10-24,https://www.instagram.com,"📸 이국적인 프랑스 마을과 인형극 퍼포먼스 | 언급량: 390,000개 | 트렌딩 점수: 96.4점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
527,28,[인스타 핫플] #아이와가볼만한곳 - 양주 조명박물관 & 빛체험관,2026-07-26,2026-10-24,https://www.instagram.com,"📸 반짝이는 감성 조명 전시와 자일로폰 체험 | 언급량: 58,000개 | 트렌딩 점수: 90.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
528,28,[인스타 핫플] #아이와가볼만한곳 - 포천 허브아일랜드 핑크모래존,2026-07-26,2026-10-24,https://www.instagram.com,"📸 인스타에서 난리난 핑크모래 썰매장과 산타마을 | 언급량: 410,000개 | 트렌딩 점수: 97.3점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
529,28,[인스타 핫플] #아이와가볼만한곳 - 화성 융건릉 산책로,2026-07-26,2026-10-24,https://www.instagram.com,"📸 울창한 소나무 숲길 따라 걷기 좋은 유네스코 세계유산 | 언급량: 110,000개 | 트렌딩 점수: 93.8점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
530,28,[인스타 핫플] #아이와가볼만한곳 - 여주 곤충박물관 & 사파리,2026-07-26,2026-10-24,https://www.instagram.com,"📸 파충류 터치 체험과 장수풍뎅이 직접 만지기 | 언급량: 82,000개 | 트렌딩 점수: 92.5점",family:0.9;couple:0.9;single:0.8;#아이와가볼만한곳;경기;인스타100핫플
531,1,[인스타 핫플] #주말팝업스토어 - 여의도 더현대 서울 지하 팝업존,2026-07-26,2026-10-24,https://www.instagram.com,"📸 글로벌 캐릭터 및 패션 팝업이 끊이지 않는 곳 | 언급량: 890,000개 | 트렌딩 점수: 99.4점",family:0.9;couple:0.9;single:0.8;#주말팝업스토어;서울;인스타100핫플
532,14,[인스타 핫플] #서울주말데이트 - 잠실 롯데월드몰 넥스트 미디어아트전,2026-07-26,2026-10-24,https://www.instagram.com,"📸 화려한 대형 몰입형 미디어아트 인생샷 스팟 | 언급량: 450,000개 | 트렌딩 점수: 97.9점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
533,3,[인스타 핫플] #서울주말데이트 - 삼청동 국립현대미술관 서울관,2026-07-26,2026-10-24,https://www.instagram.com,"📸 마당이 예쁜 현대미술관 전시 관람 후 삼청동 산책 | 언급량: 270,000개 | 트렌딩 점수: 96.6점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
534,6,[인스타 핫플] #서울주말데이트 - 익선동 한옥 카페거리 & 수제화골목,2026-07-26,2026-10-24,https://www.instagram.com,"📸 좁은 골목길에 힙한 수제 디저트 한옥 카페들 | 언급량: 580,000개 | 트렌딩 점수: 98.3점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
535,9,[인스타 핫플] #서울주말데이트 - 연남동 경의선숲길 연남 연트럴파크,2026-07-26,2026-10-24,https://www.instagram.com,"📸 잔디밭에 앉아서 와인 한잔하기 좋은 주말 연남동 | 언급량: 690,000개 | 트렌딩 점수: 98.7점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
536,65,[인스타 핫플] #서울주말데이트 - 혜화 대학로 연극거리 & 마로니에공원,2026-07-26,2026-10-24,https://www.instagram.com,"📸 로맨틱 코미디 연극 관람 후 마로니에공원 버스킹 | 언급량: 410,000개 | 트렌딩 점수: 96.9점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
537,72,[인스타 핫플] #성수동핫플 - 홍대입구 걷고싶은거리 버스킹존,2026-07-26,2026-10-24,https://www.instagram.com,"📸 청춘들의 댄스와 노래 버스킹이 넘쳐나는 거리 | 언급량: 920,000개 | 트렌딩 점수: 99.2점",family:0.9;couple:0.9;single:0.8;#성수동핫플;서울;인스타100핫플
538,68,[인스타 핫플] #서울주말데이트 - 용산 용리단길 & 신용산 맛집거리,2026-07-26,2026-10-24,https://www.instagram.com,"📸 이국적인 레스토랑과 감성 와인바가 늘어선 핫플 | 언급량: 310,000개 | 트렌딩 점수: 97.1점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
539,25,[인스타 핫플] #서울주말데이트 - 을지로 힙지도 야장 골목,2026-07-26,2026-10-24,https://www.instagram.com,"📸 인쇄소 골목 사이 노가리와 맥주 야장이 힙한 곳 | 언급량: 480,000개 | 트렌딩 점수: 97.7점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
540,28,[인스타 핫플] #서울주말데이트 - 문래동 창작촌 아티스트 골목,2026-07-26,2026-10-24,https://www.instagram.com,"📸 철공소와 미술 공방이 어우러진 레트로감성 핫플 | 언급량: 210,000개 | 트렌딩 점수: 95.6점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
541,70,[인스타 핫플] #서울주말데이트 - 서촌 통인시장 & 서촌 카페거리,2026-07-26,2026-10-24,https://www.instagram.com,"📸 엽전 도시락 체험과 인왕산 아래 호젓한 서촌 카페 | 언급량: 380,000개 | 트렌딩 점수: 96.7점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
542,62,[인스타 핫플] #주말팝업스토어 - 압구정 로데오거리 & 도산공원,2026-07-26,2026-10-24,https://www.instagram.com,"📸 명품 플래그십 스토어와 럭셔리 디저트 카페 라인업 | 언급량: 750,000개 | 트렌딩 점수: 98.8점",family:0.9;couple:0.9;single:0.8;#주말팝업스토어;서울;인스타100핫플
543,71,[인스타 핫플] #주말팝업스토어 - 강남역 카카오프렌즈 & 브랜드 팝업,2026-07-26,2026-10-24,https://www.instagram.com,"📸 대형 굿즈샵과 유동인구가 집중되는 신상 팝업존 | 언급량: 610,000개 | 트렌딩 점수: 97.9점",family:0.9;couple:0.9;single:0.8;#주말팝업스토어;서울;인스타100핫플
544,15,[인스타 핫플] #서울주말데이트 - 송파 석촌호수 송리단길 디저트,2026-07-26,2026-10-24,https://www.instagram.com,"📸 석촌호수 산책 후 송리단길 타코 및 일본식 디저트 | 언급량: 520,000개 | 트렌딩 점수: 97.6점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
545,24,[인스타 핫플] #성수동핫플 - 서울숲 중앙공원 & 피크닉 잔디밭,2026-07-26,2026-10-24,https://www.instagram.com,"📸 사슴 사육장과 대형 수목이 둘러싸인 도심 그린 핫플 | 언급량: 810,000개 | 트렌딩 점수: 99.1점",family:0.9;couple:0.9;single:0.8;#성수동핫플;서울;인스타100핫플
546,11,[인스타 핫플] #주말팝업스토어 - 동대문 DDP 디자인플라자 전시장,2026-07-26,2026-10-24,https://www.instagram.com,"📸 우주선 모양 랜드마크의 패션위크 및 대형 디자인전 | 언급량: 670,000개 | 트렌딩 점수: 98.4점",family:0.9;couple:0.9;single:0.8;#주말팝업스토어;서울;인스타100핫플
547,28,[인스타 핫플] #서울주말데이트 - 남산타워 N서울타워 & 자물쇠 전망대,2026-07-26,2026-10-24,https://www.instagram.com,"📸 케이블카 타고 올라가서 바라보는 360도 파노라마 야경 | 언급량: 950,000개 | 트렌딩 점수: 99.3점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
548,34,[인스타 핫플] #서울주말데이트 - 덕수궁 돌담길 & 정동길 산책,2026-07-26,2026-10-24,https://www.instagram.com,"📸 연인들이 걷기 좋은 운치 있는 고궁 돌담길 산책 | 언급량: 390,000개 | 트렌딩 점수: 96.8점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
549,8,[인스타 핫플] #서울주말데이트 - 경복궁 야간관람 & 광화문광장,2026-07-26,2026-10-24,https://www.instagram.com,"📸 한복 입고 즐기는 고궁 은은한 조명 야간 관람 | 언급량: 880,000개 | 트렌딩 점수: 99.1점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
550,40,[인스타 핫플] #서울주말데이트 - 서울시립미술관 서소문본관,2026-07-26,2026-10-24,https://www.instagram.com,"📸 무료로 관람하는 수준 높은 현대미술 기획전시 | 언급량: 190,000개 | 트렌딩 점수: 95.1점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
551,53,[인스타 핫플] #서울주말데이트 - 은평 한옥마을 & 북한산 조망 카페,2026-07-26,2026-10-24,https://www.instagram.com,"📸 북한산 웅장한 봉우리가 병풍처럼 펼쳐진 한옥 마을 | 언급량: 230,000개 | 트렌딩 점수: 96.3점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
552,41,[인스타 핫플] #서울주말데이트 - 세종문화회관 야외 계단 파크,2026-07-26,2026-10-24,https://www.instagram.com,"📸 광화문 광장 앞에서 펼쳐지는 주말 야외 클래식 연주 | 언급량: 260,000개 | 트렌딩 점수: 95.7점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
553,55,[인스타 핫플] #서울주말데이트 - 올림픽공원 나홀로나무 & 장미광장,2026-07-26,2026-10-24,https://www.instagram.com,"📸 넓은 푸른 언덕 위에 서 있는 나홀로나무 포토존 | 언급량: 590,000개 | 트렌딩 점수: 98.0점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
554,60,[인스타 핫플] #서울주말데이트 - 청계천 등불축제 & 광교 수변 산책,2026-07-26,2026-10-24,https://www.instagram.com,"📸 도심 속 물소리 들으며 조명 징검다리 건너기 | 언급량: 470,000개 | 트렌딩 점수: 97.2점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
555,19,[인스타 핫플] #서울주말데이트 - 이태원 경리단길 & 해방촌 노을전망대,2026-07-26,2026-10-24,https://www.instagram.com,"📸 남산 아래 루프탑 카페에서 감상하는 서울 일몰 뷰 | 언급량: 640,000개 | 트렌딩 점수: 98.6점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
556,23,[인스타 핫플] #성수동핫플 - 망원동 망리단길 & 망원시장 맛집,2026-07-26,2026-10-24,https://www.instagram.com,"📸 고추튀김과 닭강정이 맛있고 힙한 소품샵 천국 | 언급량: 430,000개 | 트렌딩 점수: 97.3점",family:0.9;couple:0.9;single:0.8;#성수동핫플;서울;인스타100핫플
557,28,[인스타 핫플] #서울주말데이트 - 반포 한강공원 세빛섬 & 달빛무지개분수,2026-07-26,2026-10-24,https://www.instagram.com,"📸 세계 최장 교량 분수가 만들어내는 무지개 빛줄기 | 언급량: 720,000개 | 트렌딩 점수: 98.9점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
558,6,[인스타 핫플] #서울주말데이트 - 북촌 한옥마을 8경 포토스팟,2026-07-26,2026-10-24,https://www.instagram.com,"📸 한옥 지붕 사이로 서울타워가 보이는 최고 포토존 | 언급량: 830,000개 | 트렌딩 점수: 99.0점",family:0.9;couple:0.9;single:0.8;#서울주말데이트;서울;인스타100핫플
