source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,굿브랜딩북스,상시,성인 (개인 방문 적합),"(41946) 대구광역시 중구 달구벌대로447길 72-1 | 위도:35.86561079, 경도:128.6083915",무료입장 (도서 구매 별도),"[굿브랜딩북스] / 큐레이션 서점, 핸드드립 커피도 판매 / 운영정보: 평일개점마감시간 : 11:00~21:00토요일개점마감시간 : 11:00~21:00일요일개점마감시간 : 11:00~19:00, 휴무일 : 월요일 휴무: / 전화: 0534261765",https://map.naver.com/v5/search/%EA%B5%BF%EB%B8%8C%EB%9E%9C%EB%94%A9%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,다가치사랑방 비콘점,상시,성인 (개인 방문 적합),"(48231) 부산 수영구 망미번영로 69-1 쇼핑그라운드2 101호 | 위도:35.1738567, 경도:129.110645",무료입장 (도서 구매 별도),"[다가치사랑방 비콘점] / 주차 가능, 화장실 남녀 구분 / 운영정보: 평일개점마감시간 : 12:00~18:00토요일개점마감시간 : 12:00~18:00일요일개점마감시간 : 12:00~18:00, 휴무일 : 4째주 월요일 휴무 / 전화: 050714870411",https://map.naver.com/v5/search/%EB%8B%A4%EA%B0%80%EC%B9%98%EC%82%AC%EB%9E%91%EB%B0%A9%20%EB%B9%84%EC%BD%98%EC%A0%90,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,오늘의 서재,상시,성인 (개인 방문 적합),"(47534) 부산 연제구 해맞이로 63 2층 | 위도:35.1800166, 경도:129.0681753",무료입장 (도서 구매 별도),"[오늘의 서재] / 한국 에세이, 소설 중심 문학서점/ 책방주인이 읽고 소개하고 싶은 책을 주로 판매합니다. , 화장실 남녀 구분, 카페 있음 / 운영정보: 평일개점마감시간 : 12:00~20:00토요일개점마감시간 : 12:00~18:00일요일개점마감시간 : 12:00~18:00, 휴무일 : 화요일 휴무 / 전화: 정보없음",https://map.naver.com/v5/search/%EC%98%A4%EB%8A%98%EC%9D%98%20%EC%84%9C%EC%9E%AC,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,다정한 책방,상시,성인 (개인 방문 적합),"(07016) 서울특별시 동작구 동작대로9가길 32 1층 다정한 책방 | 위도:37.4796676, 경도:126.97793",무료입장 (도서 구매 별도),"[다정한 책방] / 책과 함께하는 문화공간, 다정한 책방 , 공간대여 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 13:00~21:00토요일개점마감시간 : 13:00~21:00일요일개점마감시간 : 12:00~19:30, 휴무일 : 월, 화 휴무 / 전화: 0269521025",https://map.naver.com/v5/search/%EB%8B%A4%EC%A0%95%ED%95%9C%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,나요기,상시,성인 (개인 방문 적합),"(49035) 부산 영도구 태종로95번길 40 1층 | 위도:35.0932758, 경도:129.0422901",무료입장 (도서 구매 별도),"[나요기] / 조용히 책 읽고 갈 수 있는 작은 무인 서점 , 카페 있음, 독립출판물 있음, 북토크 가능, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 11:00~19:00토요일개점마감시간 : 11:00~17:00, 휴무일 : 일요일, 월요일 휴무 / 전화: 050713140451",https://map.naver.com/v5/search/%EB%82%98%EC%9A%94%EA%B8%B0,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,산아래책방,상시,성인 (개인 방문 적합),"(58726) 전남 목포시 차범석길23번길 15 1층 | 위도:34.79354, 경도:126.37862",무료입장 (도서 구매 별도),"[산아래책방] / 여행다니며 들고 다니기 좋은 책들을 파는 서점 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 13:00~20:00토요일개점마감시간 : 13:00~00:00, 휴무일 : 월요일, 일요일 휴무 / 전화: 01041163915",https://map.naver.com/v5/search/%EC%82%B0%EC%95%84%EB%9E%98%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,퐁당퐁당,상시,성인 (개인 방문 적합),"(58650) 전남 목포시 동부로 4 2층 | 위도:34.80444, 경도:126.39533",무료입장 (도서 구매 별도),"[퐁당퐁당] / 카페 있음, 독서모임 가능 / 운영정보: 평일개점마감시간 : 13:00~17:00, 휴무일 : 월요일, 목요일, 주말 휴무 / 전화: 050713358060",https://map.naver.com/v5/search/%ED%90%81%EB%8B%B9%ED%90%81%EB%8B%B9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,고호의책방,상시,성인 (개인 방문 적합),"(58728) 전남 목포시 영산로75번길 12 | 위도:34.79016, 경도:126.38456",무료입장 (도서 구매 별도),"[고호의책방] / 독특한 책이 많은 책방 , 주차 가능 / 운영정보: 평일개점마감시간 : 10:00~19:30토요일개점마감시간 : 10:00~19:30일요일개점마감시간 : 10:00~19:30, 휴무일 : 월요일 휴무 / 전화: 01077432046",https://map.naver.com/v5/search/%EA%B3%A0%ED%98%B8%EC%9D%98%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책마당,상시,성인 (개인 방문 적합),"(58557) 전남 무안군 청계면 복길로 131 | 위도:34.90186, 경도:126.40629",무료입장 (도서 구매 별도),"[책마당] / 자연과 풍경을 공유하고 책과 감성으로 인생을 소통합니다. , 주차 가능, 카페 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 09:00~21:00토요일개점마감시간 : 09:00~21:00일요일개점마감시간 : 09:00~21:00 / 전화: 050713459141",https://map.naver.com/v5/search/%EC%B1%85%EB%A7%88%EB%8B%B9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책속의 길 책방,상시,성인 (개인 방문 적합),"(58568) 전남 무안군 삼향읍 남악5로60번길 31-8 | 위도:34.8105, 경도:126.4748",무료입장 (도서 구매 별도),"[책속의 길 책방] / 화장실 남녀구분, 카페 있음 / 운영정보: 평일개점마감시간 : 10:00~19:00토요일개점마감시간 : 10:00~19:00 / 전화: 050714034535",https://map.naver.com/v5/search/%EC%B1%85%EC%86%8D%EC%9D%98%20%EA%B8%B8%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,낯가리는 책방,상시,성인 (개인 방문 적합),"(59743) 전남 여수시 공화남1길 11 1층 왼쪽 | 위도:34.7452, 경도:127.7439",무료입장 (도서 구매 별도),"[낯가리는 책방] / 시,소설,에세이를 취급하고 있는 마을책방입니다. 커피와 음료도 드실 수 있습니다. , 주차 가능, 화장실 남녀 구분, 카페 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 12:00~18:00토요일개점마감시간 : 12:00~18:00일요일개점마감시간 : 12:00~18:00, 휴무일 : 수요일 휴무 / 전화: 050713756548",https://map.naver.com/v5/search/%EB%82%AF%EA%B0%80%EB%A6%AC%EB%8A%94%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,관객의취향,상시,성인 (개인 방문 적합),"(08737) 서울특별시 관악구 관악로 204 3층 301호 | 위도:37.482975, 경도:126.9543101",무료입장 (도서 구매 별도),"[관객의취향] / 영화관련 도서와 큐레이션 된 도서를 판매하는 작은 책방이자, 케이크와 커피를 팝니다. , 리뷰 있음 / 운영정보: 평일개점마감시간 : 15:00~21:00토요일개점마감시간 : 13:00~19:00일요일개점마감시간 : 13:00~19:00, 휴무일 : 명절 휴무 / 전화: 050714602058",https://map.naver.com/v5/search/%EA%B4%80%EA%B0%9D%EC%9D%98%EC%B7%A8%ED%96%A5,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,내일도 책방,상시,성인 (개인 방문 적합),"(06764) 서울특별시 서초구 태봉로2길 10 제상가동 2층 203호 | 위도:37.4617505, 경도:127.0232419",무료입장 (도서 구매 별도),[내일도 책방] / 전화: 정보없음,https://map.naver.com/v5/search/%EB%82%B4%EC%9D%BC%EB%8F%84%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,하우스북스 채널씨,상시,성인 (개인 방문 적합),"(05561) 서울특별시 송파구 백제고분로9길 5 | 위도:37.5093918, 경도:127.0796738",무료입장 (도서 구매 별도),"[하우스북스 채널씨] / 하우스북스는 하우스서울(HOWS)의 발견의 공간인 독립서점입니다. , 화장실 남녀 구분, 카페 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 11:00~19:00토요일개점마감시간 : 11:00~19:00일요일개점마감시간 : 11:00~19:00 / 전화: 0260006675",https://map.naver.com/v5/search/%ED%95%98%EC%9A%B0%EC%8A%A4%EB%B6%81%EC%8A%A4%20%EC%B1%84%EB%84%90%EC%94%A8,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,요즘서재,상시,성인 (개인 방문 적합),"(05728) 서울특별시 송파구 동남로23길 40-11 1층 코너 | 위도:37.503156, 경도:127.1344458",무료입장 (도서 구매 별도),"[요즘서재] / 도심 한 가운데서 차분한 시간을 공유할 수 있는 곳 , 주차 가능, 화장실 남녀 구분, 카페 있음, 공간대여 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 07:00~00:00토요일개점마감시간 : 07:00~00:00일요일개점마감시간 : 07:00~00:00 / 전화: 050713361637",https://map.naver.com/v5/search/%EC%9A%94%EC%A6%98%EC%84%9C%EC%9E%AC,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,북커뮤니티 비움과 채움,상시,성인 (개인 방문 적합),"(30130) 세종특별자치시 누리로 28 B상가동 1층 한솔중학교 농구코트 부근입니다. | 위도:36.4759566, 경도:127.2535693",무료입장 (도서 구매 별도),"[북커뮤니티 비움과 채움] / 책을 사고파는 서점에서 더 나아가,책에 담긴 이야기, 책과 연결된 나만의 이야기를 주고 받는 북커뮤니티입니다. , 주차 가능, 카페 있음, 공간대여 가능, 독서모임 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 10:00~19:00 / 전화: 050713196516",https://map.naver.com/v5/search/%EB%B6%81%EC%BB%A4%EB%AE%A4%EB%8B%88%ED%8B%B0%20%EB%B9%84%EC%9B%80%EA%B3%BC%20%EC%B1%84%EC%9B%80,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,행복스러움 그곳,상시,성인 (개인 방문 적합),"(30064) 세종특별자치시 달빛로 16 가재마을 8단지 | 위도:36.4999994, 경도:127.2504251",무료입장 (도서 구매 별도),"[행복스러움 그곳] / 세종시 독립서점 행복스러움 그곳입니다. 많은 관심 부탁드립니다^^ 독립출간물 관련 문의 받습니다. , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 11:00~19:00토요일개점마감시간 : 11:00~19:00, 휴무일 : 일요일 / 전화: 050714047472",https://map.naver.com/v5/search/%ED%96%89%EB%B3%B5%EC%8A%A4%EB%9F%AC%EC%9B%80%20%EA%B7%B8%EA%B3%B3,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,완도살롱,상시,성인 (개인 방문 적합),"(59120) 전남 완도군 완도읍 장보고대로248번길 48 1층 완도살롱 | 위도:34.31467, 경도:126.75487",무료입장 (도서 구매 별도),"[완도살롱] / 주류와 비주류가 공존하는 곳.완도살롱은 서점과 문구점이 거쳐 간 공간에 자리 잡고 지역민과 여행자, 이방인 그리고 여러분을 기다리고 있습니다. , 카페 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 20:00~01:00토요일개점마감시간 : 20:00~01:00, 휴무일 : 일요일, 월요일 휴무 / 전화: 050713053218",https://map.naver.com/v5/search/%EC%99%84%EB%8F%84%EC%82%B4%EB%A1%B1,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,세모책방,상시,성인 (개인 방문 적합),"(57245) 전남 장성군 진원면 상림길 26 | 위도:35.27311, 경도:126.86006",무료입장 (도서 구매 별도),"[세모책방] / 작가가 운영하는 세모책방은 독립작가들의 창의적인 작품, 마음의 치유와 회복에 도움을 주는 책들, 그리고 청소년들을 위한 고전류를 보급하는 독립서점 , 주차 가능, 화장실 남녀 구분, 리뷰 있음 / 운영정보: 평일개점마감시간 : 10:00~17:00토요일개점마감시간 : 10:00~14:00, 휴무일 : 일요일, 월요일 휴무 / 전화: 0613945459",https://map.naver.com/v5/search/%EC%84%B8%EB%AA%A8%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,아템파우제13,상시,성인 (개인 방문 적합),"(42607) 대구광역시 달서구 선원로53길 11 | 위도:35.8594508, 경도:128.5215762",무료입장 (도서 구매 별도),"[아템파우제13] / 꽃집과 함께 운영하는 책방 , 카페 있음, 독립출판물 있음 / 전화: 01087370013",https://map.naver.com/v5/search/%EC%95%84%ED%85%9C%ED%8C%8C%EC%9A%B0%EC%A0%9C13,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,파이데이아북스,상시,성인 (개인 방문 적합),"(42781) 대구광역시 달서구 월서로3길 15 231동 103-1호 | 위도:35.82025296, 경도:128.5344542",무료입장 (도서 구매 별도),"[파이데이아북스] / 동네서점 & 북카페 복합형 공간, 독서토론과 공간대여도 함께 진행중 , 독립출판물 있음, 독서모임 가능 / 운영정보: 평일개점마감시간 : 10:00~20:00토요일개점마감시간 : 10:00~20:00일요일개점마감시간 : 10:00~20:00휴무일개점마감시간 : 10:00~20:00 / 전화: 01093703619",https://map.naver.com/v5/search/%ED%8C%8C%EC%9D%B4%EB%8D%B0%EC%9D%B4%EC%95%84%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방 정류장,상시,성인 (개인 방문 적합),"(34428) 대전광역시 대덕구 한밭대로1174번길 46 | 위도:36.35684802, 경도:127.4289329",무료입장 (도서 구매 별도),"[책방 정류장] / 독립서점 , 독립출판물 있음, 강연 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 14:00~20:00토요일개점마감시간 : 14:00~20:00일요일개점마감시간 : 14:00~20:00, 휴무일 : 수요일휴무 / 전화: 01094795410",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%20%EC%A0%95%EB%A5%98%EC%9E%A5,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,머물다가게,상시,성인 (개인 방문 적합),"(34649) 대전광역시 동구 대동로 44 | 위도:36.33155433, 경도:127.4490404",무료입장 (도서 구매 별도),"[머물다가게] / 주차 가능, 화장실 남녀 구분, 카페 있음 / 전화: 07080986634",https://map.naver.com/v5/search/%EB%A8%B8%EB%AC%BC%EB%8B%A4%EA%B0%80%EA%B2%8C,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,심플책방,상시,성인 (개인 방문 적합),"(41244) 대구광역시 동구 동부로34길 4 지하 1층 | 위도:35.87710297, 경도:128.630564",무료입장 (도서 구매 별도),"[심플책방] / 인문,에세이 장르책과 칵테일, 음악, 고양이가 공존하는 책방 , 독립출판물 있음, 강연 가능 / 운영정보: 평일개점마감시간 : 12:00~21:00, 휴무일 : 월요일 휴무 / 전화: 01098339513",https://map.naver.com/v5/search/%EC%8B%AC%ED%94%8C%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방 행복의온도,상시,성인 (개인 방문 적합),"(34609) 대전광역시 동구 동대전로 121 1층 102호 | 위도:36.333093, 경도:127.4449857",무료입장 (도서 구매 별도),[책방 행복의온도] / 문학전문책방 / 운영정보: 평일개점마감시간 : 11:00~20:00토요일개점마감시간 : 11:00~20:00일요일개점마감시간 : 11:00~20:00 / 전화: 07088064080,https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%20%ED%96%89%EB%B3%B5%EC%9D%98%EC%98%A8%EB%8F%84,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,캐트리오나,상시,성인 (개인 방문 적합),"(34625) 대전광역시 동구 선화로 212 2층 | 위도:36.33446845, 경도:127.4290069",무료입장 (도서 구매 별도),"[캐트리오나] / 동화책과 문구를 판매 , 독립출판물 있음 / 전화: 0422218536",https://map.naver.com/v5/search/%EC%BA%90%ED%8A%B8%EB%A6%AC%EC%98%A4%EB%82%98,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,삼요소,상시,성인 (개인 방문 적합),"(35231) 대전광역시 서구 갈마역로 1 (2층) | 위도:36.35094631, 경도:127.3731452",무료입장 (도서 구매 별도),"[삼요소] / 서점,카페,문화공간,독립서점 , 독립출판물 있음, 헌책방 있음 / 운영정보: 평일개점마감시간 : 14:00~22:00토요일개점마감시간 : 13:00~19:00, 휴무일 : 일요일 휴무 / 전화: 01093366506",https://map.naver.com/v5/search/%EC%82%BC%EC%9A%94%EC%86%8C,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,노란우산 그림책카페,상시,성인 (개인 방문 적합),"(35415) 대전광역시 서구 복수남로12번길 44 105호 | 위도:36.29920237, 경도:127.380992",무료입장 (도서 구매 별도),"[노란우산 그림책카페] / 그림책카페, 단행본그림책 , 북토크 가능, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 11:00~20:00, 휴무일 : 일요일 휴무 / 전화: 01082928188",https://map.naver.com/v5/search/%EB%85%B8%EB%9E%80%EC%9A%B0%EC%82%B0%20%EA%B7%B8%EB%A6%BC%EC%B1%85%EC%B9%B4%ED%8E%98,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,원각서점,상시,성인 (개인 방문 적합),"(34158) 대전광역시 유성구 동서대로 125 한밭대학교 S2동 2층 | 위도:36.35235262, 경도:127.3017638",무료입장 (도서 구매 별도),[원각서점] / 독서모임 가능 / 전화: 0428211493,https://map.naver.com/v5/search/%EC%9B%90%EA%B0%81%EC%84%9C%EC%A0%90,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,서점이도저도,상시,성인 (개인 방문 적합),"(34117) 대전광역시 유성구 신성로62번길 15 1층 | 위도:36.38855697, 경도:127.3486329",무료입장 (도서 구매 별도),"[서점이도저도] / 소설,에세이,그림책,인문학 등 다양한 책과 카페운영 , 카페 있음, 공간대여 가능, 독립출판물 있음, 북토크 가능, 독서모임 가능, 강연 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 11:30~22:00토요일개점마감시간 : 12:00~22:00일요일개점마감시간 : 12:00~22:00, 휴무일 : 목요일 휴무 / 전화: 01022685342",https://map.naver.com/v5/search/%EC%84%9C%EC%A0%90%EC%9D%B4%EB%8F%84%EC%A0%80%EB%8F%84,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,마르타의서재,상시,성인 (개인 방문 적합),"(34085) 대전광역시 유성구 은구비서로24번길 6 지하 1층 | 위도:36.37419102, 경도:127.3208869",무료입장 (도서 구매 별도),"[마르타의서재] / 인문사회서적과 예술서적, 어린이그림책 위주의 신간서적을 판매 , 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 14:00~20:00토요일개점마감시간 : 14:00~20:00일요일개점마감시간 : 14:00~20:00, 휴무일 : 일요일 휴무 / 전화: 0428226912",https://map.naver.com/v5/search/%EB%A7%88%EB%A5%B4%ED%83%80%EC%9D%98%EC%84%9C%EC%9E%AC,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,가까운책방,상시,성인 (개인 방문 적합),"(34927) 대전광역시 중구 대흥로 177 2층 | 위도:36.32557385, 경도:127.4313943",무료입장 (도서 구매 별도),"[가까운책방] / 그래픽노블 전문서점,독립책방 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 14:00~21:00토요일개점마감시간 : 14:00~21:00 / 전화: 07040012937",https://map.naver.com/v5/search/%EA%B0%80%EA%B9%8C%EC%9A%B4%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,잠시서점,상시,성인 (개인 방문 적합),"(34872) 대전광역시 중구 오류로 116 잠시서점 | 위도:36.33061764, 경도:127.4018084",무료입장 (도서 구매 별도),"[잠시서점] / 독립서점, 동화장가, 고민상담소 , 주차 가능 / 운영정보: 평일개점마감시간 : 14:00~21:00토요일개점마감시간 : 15:30~21:00, 휴무일 : 토요일 격주 휴무 / 전화: 01076749692",https://map.naver.com/v5/search/%EC%9E%A0%EC%8B%9C%EC%84%9C%EC%A0%90,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,시인보호구역,상시,성인 (개인 방문 적합),"(41519) 대구광역시 북구 동북로31길 8 | 위도:35.9004235, 경도:128.6104502",무료입장 (도서 구매 별도),"[시인보호구역] / 갤러리카페, 출판사, 영상촬영, 문화기획, 청소년 독서예쑬캠프, 독립서점 , 독립출판물 있음 / 운영정보: 평일개점마감시간 : 11:00~21:00토요일개점마감시간 : 13:00~21:00일요일개점마감시간 : 13:00~21:00, 휴무일 : 1,3주 토요일 휴무, 매주 월요일,일요일 휴무 / 전화: 07088624530",https://map.naver.com/v5/search/%EC%8B%9C%EC%9D%B8%EB%B3%B4%ED%98%B8%EA%B5%AC%EC%97%AD,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,치우친취향,상시,성인 (개인 방문 적합),"(41416) 대구광역시 북구 학정동로 66 1층 | 위도:35.94959827, 경도:128.5678986",무료입장 (도서 구매 별도),"[치우친취향] / 치우친 취향으로 가득 작은 책방, 독립출판물,중고서적, 마실 거리 있음 , 카페 있음, 북토크 가능, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 13:00~21:00, 휴무일 : 월요일 휴무 / 전화: 01084115876",https://map.naver.com/v5/search/%EC%B9%98%EC%9A%B0%EC%B9%9C%EC%B7%A8%ED%96%A5,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,텍스트가든,상시,성인 (개인 방문 적합),"(34864) 대전광역시 중구 중앙로79번길 23 4층 텍스트가든 | 위도:36.32631475, 경도:127.4195413",무료입장 (도서 구매 별도),"[텍스트가든] / 식물을 테마로한 에세이,수필,시집,그림책,문학작품들 , 독서모임 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 12:00~19:00토요일개점마감시간 : 12:00~19:00, 휴무일 : 월요일, 화요일, 일요일 휴무 / 전화: 01067246524",https://map.naver.com/v5/search/%ED%85%8D%EC%8A%A4%ED%8A%B8%EA%B0%80%EB%93%A0,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
