source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
네이버 지역검색 API | 서울 강남구,독립서점,여행책가방,상시,성인 (개인 방문 적합),"서울특별시 강남구 광평로51길 22 한아름상가 205호 | 좌표:1271039293,374892423",장소 문의 (전화/홈페이지 참조),"서울 강남구에 위치한 독립서점 관련 장소 [여행책가방] (쇼핑,유통>서점). 전화: 정보없음",https://blog.naver.com/hellotravelbook,"single:0.95;couple:0.4;family:0.3;쇼핑,유통>서점;독립서점",2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 서울 강북구,역사·문화,도선사,상시,성인 (개인 방문 적합),"서울특별시 강북구 도선사길 278 | 좌표:1269896035,376551435",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 사찰 관련 장소 [도선사] (불교>절,사찰). 전화: 정보없음",https://blog.naver.com/doseontemple,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 강북구,역사·문화,화계사,상시,성인 (개인 방문 적합),"서울특별시 강북구 화계사길 117 | 좌표:1270074130,376331084",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 사찰 관련 장소 [화계사] (불교>절,사찰). 전화: 정보없음",http://www.hwagyesa.org/,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 강북구,역사·문화,청혜도원,상시,성인 (개인 방문 적합),"서울특별시 강북구 삼양로173길 21 청혜도원 | 좌표:1270113570,376625986",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 사찰 관련 장소 [청혜도원] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%EC%B2%AD%ED%98%9C%EB%8F%84%EC%9B%90,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,초가집,상시,성인 (개인 방문 적합),"서울특별시 강북구 삼양로173길 116-28 | 좌표:1270063011,376622536",장소 문의 (전화/홈페이지 참조),서울 강북구에 위치한 둘레길 관련 장소 [초가집] (한식>한정식). 전화: 정보없음,https://map.naver.com/v5/search/%EC%B4%88%EA%B0%80%EC%A7%91,single:0.8;couple:0.4;family:0.3;한식>한정식;둘레길,2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,북한산둘레길2구간(순례길),상시,성인 (개인 방문 적합),"서울특별시 강북구 | 좌표:1270046373,376468500",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 둘레길 관련 장소 [북한산둘레길2구간(순례길)] (여행,명소>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EB%B6%81%ED%95%9C%EC%82%B0%EB%91%98%EB%A0%88%EA%B8%B82%EA%B5%AC%EA%B0%84%28%EC%88%9C%EB%A1%80%EA%B8%B8%29,"single:0.8;couple:0.4;family:0.3;여행,명소>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,화계사 템플스테이,상시,성인 (개인 방문 적합),"서울특별시 강북구 화계사길 117 화계사 템플스테이 | 좌표:1270071088,376325343",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 둘레길 관련 장소 [화계사 템플스테이] (여행,명소>템플스테이). 전화: 정보없음",https://www.youtube.com/@hwagyesatemplestay10,"single:0.8;couple:0.4;family:0.3;여행,명소>템플스테이;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,북한산둘레길3구간(흰구름길),상시,성인 (개인 방문 적합),"서울특별시 강북구 수유동 산164-1 | 좌표:1270084684,376322959",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 둘레길 관련 장소 [북한산둘레길3구간(흰구름길)] (여행,명소>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EB%B6%81%ED%95%9C%EC%82%B0%EB%91%98%EB%A0%88%EA%B8%B83%EA%B5%AC%EA%B0%84%28%ED%9D%B0%EA%B5%AC%EB%A6%84%EA%B8%B8%29,"single:0.8;couple:0.4;family:0.3;여행,명소>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,서울둘레길인증스탬프(화계사일주문),상시,성인 (개인 방문 적합),"서울특별시 강북구 수유동 | 좌표:1270092610,376330959",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 둘레길 관련 장소 [서울둘레길인증스탬프(화계사일주문)] (여행,명소>거리,골목). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%EB%91%98%EB%A0%88%EA%B8%B8%EC%9D%B8%EC%A6%9D%EC%8A%A4%ED%83%AC%ED%94%84%28%ED%99%94%EA%B3%84%EC%82%AC%EC%9D%BC%EC%A3%BC%EB%AC%B8%29,"single:0.8;couple:0.4;family:0.3;여행,명소>거리,골목;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,북서울꿈의숲계절수목원,상시,성인 (개인 방문 적합),"서울특별시 강북구 | 좌표:1270433299,376218609",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 수목원 관련 장소 [북서울꿈의숲계절수목원] (도시,테마공원>부속시설). 전화: 정보없음",https://map.naver.com/v5/search/%EB%B6%81%EC%84%9C%EC%9A%B8%EA%BF%88%EC%9D%98%EC%88%B2%EA%B3%84%EC%A0%88%EC%88%98%EB%AA%A9%EC%9B%90,"single:0.75;couple:0.4;family:0.3;도시,테마공원>부속시설;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 서울 강북구,자연·공원,서울창포원,상시,성인 (개인 방문 적합),"서울특별시 도봉구 마들로 916 | 좌표:1270479046,376895404",장소 문의 (전화/홈페이지 참조),"서울 강북구에 위치한 수목원 관련 장소 [서울창포원] (여행,명소>식물원,수목원). 전화: 정보없음",https://parks.seoul.go.kr/content.do?key=2604300018,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 서울 노원구,독립서점,동네책방 브론테살롱,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로242길 87 커피나무 2층 | 좌표:1270599619,376746538",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 독립서점 관련 장소 [동네책방 브론테살롱] (서점>독립서점). 전화: 정보없음,https://www.instagram.com/bronte_salon_book,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,그림책공간틈,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로 986 노원프레미어스엠코 B206호 | 좌표:1270762120,376184810",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 독립서점 관련 장소 [그림책공간틈] (서점>독립서점). 전화: 정보없음,https://www.instagram.com/teum_1101,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,책인감,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로182길 63-1 2층 | 좌표:1270775528,376235692",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 독립서점 관련 장소 [책인감] (쇼핑,유통>서점). 전화: 정보없음",https://blog.naver.com/lcj2020a,"single:0.95;couple:0.4;family:0.3;쇼핑,유통>서점;독립서점",2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,지구불시착,상시,성인 (개인 방문 적합),"서울특별시 노원구 공릉로32길 13 1층 | 좌표:1270798926,376219133",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 독립서점 관련 장소 [지구불시착] (쇼핑,유통>서점). 전화: 정보없음",https://www.instagram.com/unplannedearth_books/,"single:0.95;couple:0.4;family:0.3;쇼핑,유통>서점;독립서점",2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,경춘스테이션북앤커피,상시,성인 (개인 방문 적합),"서울특별시 노원구 공릉로55길 53 | 좌표:1270698191,376315312",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 북카페 관련 장소 [경춘스테이션북앤커피] (음식점>카페,디저트). 전화: 정보없음",https://map.naver.com/v5/search/%EA%B2%BD%EC%B6%98%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%85%98%EB%B6%81%EC%95%A4%EC%BB%A4%ED%94%BC,"single:0.85;couple:0.4;family:0.3;음식점>카페,디저트;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,놀숲 노원역점,상시,성인 (개인 방문 적합),"서울특별시 노원구 상계로 59 2층 | 좌표:1270615782,376561607",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 북카페 관련 장소 [놀숲 노원역점] (스포츠,오락>만화방). 전화: 정보없음",http://krbda.com/nolsoop,"single:0.85;couple:0.4;family:0.3;스포츠,오락>만화방;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,커피랑도서관 은행사거리점,상시,성인 (개인 방문 적합),"서울특별시 노원구 한글비석로 242 삼부프라자 3층 커피랑도서관 은행사거리점 | 좌표:1270769853,376492399",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 북카페 관련 장소 [커피랑도서관 은행사거리점] (카페,디저트>스터디카페). 전화: 정보없음",http://pf.kakao.com/_vuxlxbb,"single:0.85;couple:0.4;family:0.3;카페,디저트>스터디카페;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,공릉행복발전소,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로179길 22 | 좌표:1270727800,376220826",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 북카페 관련 장소 [공릉행복발전소] (카페,디저트>북카페). 전화: 정보없음",https://blog.naver.com/grhappylib,"single:0.85;couple:0.4;family:0.3;카페,디저트>북카페;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,독립서점,놀숲 중계은행사거리점,상시,성인 (개인 방문 적합),"서울특별시 노원구 한글비석로 231 지하1층 | 좌표:1270763680,376482284",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 북카페 관련 장소 [놀숲 중계은행사거리점] (스포츠,오락>만화방). 전화: 정보없음",http://www.instagram.com/nolsoopjg,"single:0.85;couple:0.4;family:0.3;스포츠,오락>만화방;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,랭스터디카페 공릉점,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로192길 11 3층 | 좌표:1270737085,376261237",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 스터디카페 관련 장소 [랭스터디카페 공릉점] (서비스,산업>장소대여). 전화: 정보없음",https://blog.naver.com/langstudygn?tab=1,"single:0.9;couple:0.4;family:0.3;서비스,산업>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,카공족빌리지 공릉점,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로176길 46 3층 | 좌표:1270775711,376203257",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 스터디카페 관련 장소 [카공족빌리지 공릉점] (스터디카페). 전화: 정보없음,https://blog.naver.com/kagongzokvillage,single:0.9;couple:0.4;family:0.3;스터디카페;스터디카페,2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,카공족 마들역점,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로 1545 5층 503호 | 좌표:1270569974,376664002",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 스터디카페 관련 장소 [카공족 마들역점] (카페,디저트>스터디카페). 전화: 정보없음",https://www.instagram.com/cagongzok_official/,"single:0.9;couple:0.4;family:0.3;카페,디저트>스터디카페;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,노원역스터디룸 스터디카페 더골스터디,상시,성인 (개인 방문 적합),"서울특별시 노원구 상계로5길 3 4층 | 좌표:1270638803,376568041",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 스터디카페 관련 장소 [노원역스터디룸 스터디카페 더골스터디] (서비스,산업>장소대여). 전화: 정보없음",https://booking.naver.com/booking/10/bizes/368474,"single:0.9;couple:0.4;family:0.3;서비스,산업>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,위 스터디룸앤카페,상시,성인 (개인 방문 적합),"서울특별시 노원구 한글비석로 264 5층 513호 | 좌표:1270769847,376508623",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 스터디카페 관련 장소 [위 스터디룸앤카페] (서비스,산업>장소대여). 전화: 정보없음",https://blog.naver.com/westudyroom-junggye,"single:0.9;couple:0.4;family:0.3;서비스,산업>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,아쉬탕가j요가,상시,성인 (개인 방문 적합),"서울특별시 노원구 석계로 105 3층 J요가 | 좌표:1270605691,376228717",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 요가원 관련 장소 [아쉬탕가j요가] (스포츠시설>요가원). 전화: 정보없음,https://www.instagram.com/astanga_j_yoga/,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,요가이서 &amp; 필라테스 노원점,상시,성인 (개인 방문 적합),"서울특별시 노원구 노원로 526 2층 요가이서 | 좌표:1270604708,376612280",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 요가원 관련 장소 [요가이서 &amp; 필라테스 노원점] (스포츠시설>요가원). 전화: 정보없음,https://gym90.creatorlink.net/,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,오늘도 요가,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로242길 39 4층 | 좌표:1270576443,376752319",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 요가원 관련 장소 [오늘도 요가] (스포츠시설>요가원). 전화: 정보없음,https://www.instagram.com/today.yoga,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,아메리카요가 석계점,상시,성인 (개인 방문 적합),"서울특별시 노원구 석계로 17 4층 | 좌표:1270642798,376163102",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 요가원 관련 장소 [아메리카요가 석계점] (스포츠시설>요가원). 전화: 정보없음,https://www.instagram.com/ayo_seokgye/,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,힐링하다 번지&amp;요가 화랑대점,상시,성인 (개인 방문 적합),"서울특별시 노원구 노원로 3 2층, 201호 힐링하다 번지&요가 | 좌표:1270866513,376219901",장소 문의 (전화/홈페이지 참조),서울 노원구에 위치한 요가원 관련 장소 [힐링하다 번지&amp;요가 화랑대점] (스포츠시설>요가원). 전화: 정보없음,http://pf.kakao.com/_xeAWxgn,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,마음수련 명상센터 노원점,상시,성인 (개인 방문 적합),"서울특별시 노원구 상계로 63-7 청우빌딩 5층 | 좌표:1270618955,376565125",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 명상센터 관련 장소 [마음수련 명상센터 노원점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",http://trueselfclass.com/,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,마음수련 명상센터 태릉입구역센터,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로173가길 37 선석빌딩 6층 | 좌표:1270731003,376199220",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 명상센터 관련 장소 [마음수련 명상센터 태릉입구역센터] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",http://trueselfclass.com/,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,브레인트레이닝센터 상계점,상시,성인 (개인 방문 적합),"서울특별시 노원구 노해로 521 정일빌딩 3층 | 좌표:1270659305,376557707",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 명상센터 관련 장소 [브레인트레이닝센터 상계점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://www.brain-training.co.kr/Default.aspx,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,관음선원 관음불교대학 하늘숲명상센터,상시,성인 (개인 방문 적합),"서울특별시 노원구 상계로35가길 92 관음선원 하늘숲명상센터 | 좌표:1270788276,376742848",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 명상센터 관련 장소 [관음선원 관음불교대학 하늘숲명상센터] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%EA%B4%80%EC%9D%8C%EC%84%A0%EC%9B%90%20%EA%B4%80%EC%9D%8C%EB%B6%88%EA%B5%90%EB%8C%80%ED%95%99%20%ED%95%98%EB%8A%98%EC%88%B2%EB%AA%85%EC%83%81%EC%84%BC%ED%84%B0,"single:0.85;couple:0.4;family:0.3;불교>절,사찰;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,조용한 힐링,브레인트레이닝센터 공릉점,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로 1085 샘병원빌딩 3층 | 좌표:1270721192,376266938",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 명상센터 관련 장소 [브레인트레이닝센터 공릉점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://blog.naver.com/bt-center,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 서울 노원구,역사·문화,경수사,상시,성인 (개인 방문 적합),"서울특별시 노원구 상계동 산164-21 | 좌표:1270843061,376662752",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 사찰 관련 장소 [경수사] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%EA%B2%BD%EC%88%98%EC%82%AC,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 노원구,역사·문화,염불사,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로250길 44-142 | 좌표:1270661306,376844494",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 사찰 관련 장소 [염불사] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%EC%97%BC%EB%B6%88%EC%82%AC,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 노원구,역사·문화,도안사,상시,성인 (개인 방문 적합),"서울특별시 노원구 덕릉로145길 97 | 좌표:1270854500,376838760",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 사찰 관련 장소 [도안사] (불교>절,사찰). 전화: 정보없음",http://www.doansa.or.kr/,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 노원구,역사·문화,학림사,상시,성인 (개인 방문 적합),"서울특별시 노원구 덕릉로129가길 241 | 좌표:1270773710,376821081",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 사찰 관련 장소 [학림사] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%ED%95%99%EB%A6%BC%EC%82%AC,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,순대국 옥순도마 수락산역 본점,상시,성인 (개인 방문 적합),"서울특별시 노원구 동일로242길 87 1층 | 좌표:1270599619,376746539",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 둘레길 관련 장소 [순대국 옥순도마 수락산역 본점] (한식>순대,순댓국). 전화: 정보없음",https://blog.naver.com/dkdksj111,"single:0.8;couple:0.4;family:0.3;한식>순대,순댓국;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,서울둘레길1코스(수락산),상시,성인 (개인 방문 적합),"서울특별시 노원구 상계동 산44-3 | 좌표:1270596636,376800173",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 둘레길 관련 장소 [서울둘레길1코스(수락산)] (여행,명소>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%EB%91%98%EB%A0%88%EA%B8%B81%EC%BD%94%EC%8A%A4%28%EC%88%98%EB%9D%BD%EC%82%B0%29,"single:0.8;couple:0.4;family:0.3;여행,명소>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,서울둘레길인증스탬프(상계동나들이철쭉동산),상시,성인 (개인 방문 적합),"서울특별시 노원구 상계동 | 좌표:1270836533,376683949",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 둘레길 관련 장소 [서울둘레길인증스탬프(상계동나들이철쭉동산)] (여행,명소>거리,골목). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%EB%91%98%EB%A0%88%EA%B8%B8%EC%9D%B8%EC%A6%9D%EC%8A%A4%ED%83%AC%ED%94%84%28%EC%83%81%EA%B3%84%EB%8F%99%EB%82%98%EB%93%A4%EC%9D%B4%EC%B2%A0%EC%AD%89%EB%8F%99%EC%82%B0%29,"single:0.8;couple:0.4;family:0.3;여행,명소>거리,골목;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,서울둘레길2코스(덕릉고개),상시,성인 (개인 방문 적합),"서울특별시 노원구 상계동 산155-14 | 좌표:1270873204,376766269",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 둘레길 관련 장소 [서울둘레길2코스(덕릉고개)] (여행,명소>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%EB%91%98%EB%A0%88%EA%B8%B82%EC%BD%94%EC%8A%A4%28%EB%8D%95%EB%A6%89%EA%B3%A0%EA%B0%9C%29,"single:0.8;couple:0.4;family:0.3;여행,명소>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,서울둘레길3코스(불암산),상시,성인 (개인 방문 적합),"서울특별시 노원구 중계동 산112 | 좌표:1270887494,376459005",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 둘레길 관련 장소 [서울둘레길3코스(불암산)] (여행,명소>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%EB%91%98%EB%A0%88%EA%B8%B83%EC%BD%94%EC%8A%A4%28%EB%B6%88%EC%95%94%EC%82%B0%29,"single:0.8;couple:0.4;family:0.3;여행,명소>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,산들소리,상시,성인 (개인 방문 적합),"경기도 남양주시 불암산로59번길 48-31 산들소리 | 좌표:1270988395,376503945",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 수목원 관련 장소 [산들소리] (여행,명소>식물원,수목원). 전화: 정보없음",https://www.instagram.com/arboretum_sandul/,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,산들소리카페허브원,상시,성인 (개인 방문 적합),"경기도 남양주시 별내동 산124-9 | 좌표:1270994950,376504435",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 수목원 관련 장소 [산들소리카페허브원] (관람,체험>부속시설). 전화: 정보없음",https://map.naver.com/v5/search/%EC%82%B0%EB%93%A4%EC%86%8C%EB%A6%AC%EC%B9%B4%ED%8E%98%ED%97%88%EB%B8%8C%EC%9B%90,"single:0.75;couple:0.4;family:0.3;관람,체험>부속시설;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 서울 노원구,자연·공원,산들소리카페레스토랑,상시,성인 (개인 방문 적합),"경기도 남양주시 불암산로59번길 48-29 | 좌표:1270993534,376508613",장소 문의 (전화/홈페이지 참조),"서울 노원구에 위치한 수목원 관련 장소 [산들소리카페레스토랑] (관람,체험>부속시설). 전화: 정보없음",https://map.naver.com/v5/search/%EC%82%B0%EB%93%A4%EC%86%8C%EB%A6%AC%EC%B9%B4%ED%8E%98%EB%A0%88%EC%8A%A4%ED%86%A0%EB%9E%91,"single:0.75;couple:0.4;family:0.3;관람,체험>부속시설;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
